0	file:/Users/wangtianxia1/wtx-project/JSEA/preprocessOutput/PreProcessTool/preprocess/src-nanoxml-XMLElement.java-src.txt	0.013796682783284818	3.9346691993006115E-6	6.587510884861071E-7	4.769422433635319E-6	5.163943345710023E-6	6.607296118620888E-7	6.628639999053488E-7	4.27690851993001E-6	6.675453774520613E-6	6.158170448453788E-6	4.4660325322308435E-6	2.0105749971762452E-6	2.323619939313181E-6	7.2180586253977765E-6	6.587845712374108E-7	6.101529427953271E-6	5.8456197258814545E-6	2.171180155680905E-6	9.99132824237452E-7	0.08581267567938962	5.745163972279876E-6	3.409570031245446E-6	9.919231542570232E-7	1.3334521774869214E-6	8.263011032162374E-7	1.6826996535091919E-6	4.481215380699554E-6	5.0280016677836785E-6	9.940739059467597E-7	1.4888381186959765E-6	5.832780563247011E-6	0.020697601734239405	1.639566978926358E-7	0.0014041741560482915	6.62258191555067E-7	0.0011070249216021144	2.003676059009969E-6	3.7200306767323695E-6	1.0706295862679956E-5	7.581399183086601E-6	9.924048047689017E-7	7.455146917780963E-6	0.0011055122892558859	3.317246633051844E-7	6.030246692975617E-6	1.995036304434406E-6	8.258791983429736E-7	5.57975239775032E-6	1.3341769227515186E-5	3.779706737337707E-6	8.277900782637951E-7	3.2955258481563914E-7	6.158337091830888E-5	1.326503082641824E-5	4.291950697725797E-6	2.9218048225040846E-6	2.707748479729759E-6	3.267806961224304E-6	3.741801996409471E-6	3.9133308075077386E-6	1.4922252276646526E-6	1.1630762095785378E-6	3.7887541278052367E-6	4.1464691361672635E-6	1.3336355514641206E-6	4.262755892551498E-6	1.6906185267161005E-6	0.8757616402212963	4.939661671971896E-7	6.63111960689978E-7	1.4987826143463604E-6	1.165282591699706E-5	5.898271499158617E-6	6.114670735096973E-6	1.1577276563469135E-6	1.8235096487479395E-6	2.1793080834530765E-6	1.163505755131947E-6	2.7169251208689574E-6	2.8591383161667824E-6
1	file:/Users/wangtianxia1/wtx-project/JSEA/preprocessOutput/PreProcessTool/preprocess/src-nanoxml-XMLParseException.java-src.txt	2.3014673050707435E-5	1.1030982129438286E-4	1.846831618304766E-5	1.337124189309865E-4	1.4477295009726425E-4	1.8523784774935915E-5	1.8583623087052916E-5	1.1990461983685001E-4	1.871486713691641E-4	1.7264645317325122E-4	1.2520677738622922E-4	5.636717025077699E-5	6.514349422494332E-5	2.023607873316355E-4	1.8469254883641197E-5	1.7105850243765848E-4	1.6388398481669594E-4	6.086979180197477E-5	2.801103668653415E-5	6.770162200680008E-5	1.6106767277965036E-4	9.558848324637355E-5	2.7808911077785655E-5	3.738379618528891E-5	2.3165639197149365E-5	4.7175070804862734E-5	1.2563243383064416E-4	1.4096177781340894E-4	2.7869208150430442E-5	4.174009516195437E-5	1.6352403442085916E-4	1.0678478255644258E-4	4.596583125150285E-6	6.893322836224139E-4	1.8566639038973313E-5	9.408585049107907E-5	5.617375611665405E-5	1.0429235556394693E-4	3.0015473309597185E-4	2.1254716640380244E-4	2.7822414317626274E-5	2.0900764017721355E-4	5.1678675873642937E-5	9.30001646253732E-6	1.6906006613756047E-4	5.593153758823821E-5	2.3153810947094385E-5	1.5643030168130718E-4	3.7404114671182436E-4	1.0596539470586456E-4	2.3207383131159644E-5	9.239121485632602E-6	0.00946194709085251	3.7188975891207606E-4	1.203263325299594E-4	8.191381574969026E-5	7.591267163252733E-5	9.161410620777652E-5	1.0490272209319693E-4	1.0971159204913915E-4	4.18350539414893E-5	3.2607246589665484E-5	0.33272996016441003	1.162477062861059E-4	3.738893713860171E-5	1.1950784599948469E-4	4.739707917305344E-5	0.3248975261685714	1.3848513526544678E-5	1.8590574754005074E-5	4.201889256079329E-5	3.266910328082937E-4	1.6536009561708253E-4	1.7142692356003747E-4	3.245729803712418E-5	0.3249394280109527	6.109766108770818E-5	3.261928904884929E-5	7.616994196273136E-5	8.015693842022127E-5
2	file:/Users/wangtianxia1/wtx-project/JSEA/preprocessOutput/PreProcessTool/preprocess/src-net-n3-nanoxml-CDATAReader.java-src.txt	1.8111233173714576E-5	8.680752884959809E-5	1.4533509990783075E-5	1.0522403651552478E-4	1.1392804280474018E-4	1.457716060442822E-5	1.4624249938310336E-5	9.435808728136767E-5	1.472753150935431E-4	1.3586289768906506E-4	9.853058243213524E-5	4.4357743492815303E-5	5.1264209187721265E-5	1.592463814934386E-4	1.4534248694534911E-5	1.3461327115831548E-4	1.2896733557383485E-4	4.7901049479698693E-5	2.204308598038933E-5	0.9922907055039472	1.267510588585198E-4	7.522267663687559E-5	2.188402467100825E-5	2.9418912366846632E-5	1.8230034908308967E-5	3.7124086249276566E-5	9.886554974189053E-5	1.109288678981047E-4	2.1931475023222946E-5	3.284707084500399E-5	1.2868407517141212E-4	8.403352470065578E-5	3.617248378829326E-6	5.424651349748775E-4	1.4610884462540791E-5	7.404019048355771E-5	4.420553761639573E-5	8.207212701622676E-5	2.3620463116368756E-4	1.672624800130824E-4	2.1894650949505244E-5	1.6447707503804805E-4	4.066816620832225E-5	7.318581771780596E-6	1.3304061593379218E-4	4.401492546920304E-5	1.822072675110375E-5	1.2310171267445325E-4	2.943490185472437E-4	8.338871326280347E-5	1.8262885000108342E-5	7.270660903063523E-6	0.0013586657421154574	2.9265599922854746E-4	9.468995108409871E-5	6.446149436590546E-5	5.973893670994683E-5	7.209506890994004E-5	8.255245061275674E-5	8.633675660234205E-5	3.2921797980786415E-5	2.566004065480687E-5	8.358831876182821E-5	9.148030518697431E-5	2.9422958003470627E-5	9.404584893368748E-5	3.729879415470537E-5	7.256310364598247E-6	1.0897989166997153E-5	1.4629720503146915E-5	3.3066468473963206E-5	2.5708718337716174E-4	1.30128950463481E-4	1.349031975387088E-4	2.5542039708490887E-5	4.023066703278235E-5	4.80803695924786E-5	2.5669517382361608E-5	5.9941393765440834E-5	6.307893225426826E-5
3	file:/Users/wangtianxia1/wtx-project/JSEA/preprocessOutput/PreProcessTool/preprocess/src-net-n3-nanoxml-ContentReader.java-src.txt	1.2032045428838072E-5	5.766985166970365E-5	9.655215123803131E-6	6.990470363983748E-5	7.56871370103451E-5	9.68421404184132E-6	9.71549744474652E-6	6.268600165754654E-5	9.784111687788037E-5	9.025937336287603E-5	6.545796371690009E-5	2.9468693804952898E-5	3.405694620040129E-5	1.0579399415430042E-4	9.655705875427567E-6	8.942919448754235E-5	0.02839421903528986	3.182265933526973E-5	1.4644138770890294E-5	0.7603219152006611	8.420599987373742E-5	4.9973552540158305E-5	1.4538467727837232E-5	1.9544206994067785E-5	1.2110970361997183E-5	2.4663074456115878E-5	6.568049643179001E-5	7.369466038660848E-5	1.4569990970235225E-5	2.1821675245446156E-5	8.549018300297684E-5	5.582696534497232E-5	2.403088536490796E-6	3.603821498500335E-4	9.706618203333483E-6	0.032401805887091	2.936757711112808E-5	5.4523927290262784E-5	1.569205600416074E-4	1.1111942178395388E-4	1.4545527206581113E-5	1.0926896141629847E-4	2.7017554168329002E-5	4.86203824489053E-6	8.838441421643269E-5	2.9240945534342938E-5	1.2104786566047026E-5	8.17815874303058E-5	1.9554829475854836E-4	5.539859028962085E-5	1.2132794044188257E-5	4.830202418811607E-6	9.026181582966353E-4	1.9442355161383425E-4	6.290647258364793E-5	4.282445160868575E-5	3.968706015047909E-5	4.789575265247924E-5	5.484302623170755E-5	5.735709808681447E-5	2.1871319589587563E-5	1.704703218732541E-5	5.5531196524054247E-5	6.077417132761125E-5	0.17391486815706478	6.247856873744224E-5	2.4779140183652715E-5	4.820668759281836E-6	7.239987442191462E-6	9.719131768483826E-6	2.1967430214933704E-5	1.7079370796547523E-4	8.6450073750693E-5	8.96218046398413E-5	1.6968639251123784E-5	2.6726905270780977E-5	3.194178914396788E-5	1.7053327971569456E-5	3.982156079246895E-5	4.190595809828515E-5
4	file:/Users/wangtianxia1/wtx-project/JSEA/preprocessOutput/PreProcessTool/preprocess/src-net-n3-nanoxml-IXMLBuilder.java-src.txt	9.778077330532872E-6	4.68665342565265E-5	7.846499639803522E-6	5.680942629422252E-5	6.150863400498808E-5	7.870066178407138E-6	7.895489248372956E-6	5.094300677092722E-5	7.951249956592019E-5	7.33510472319476E-5	5.319569601931543E-5	2.3948311079677383E-5	2.767704423648276E-5	8.597556101868788E-5	7.84689845872107E-6	7.267638611225704E-5	6.962820081097221E-5	2.5861307263491623E-5	1.1900846135240017E-5	0.12820220771973467	6.843165472819848E-5	4.061198605915699E-5	1.1814970492841393E-5	1.588298253046E-5	9.842217222981022E-6	0.23664793921771374	5.337654158772992E-5	5.9889408859820304E-5	1.1840588473067593E-5	1.7733811702567083E-5	6.94752712951849E-5	4.5368876597138434E-5	1.9529169567134203E-6	2.928716111170475E-4	7.888273358964408E-6	3.997357337137781E-5	2.386613661836284E-5	4.430993720574957E-5	1.2752456595283468E-4	9.030337406501348E-5	1.1820707516482068E-5	8.879956121132745E-5	2.1956344455499068E-5	3.951230588658023E-6	7.182732496594188E-5	2.3763226987775448E-5	9.837191840110379E-6	6.646140848094259E-5	1.589161509829481E-4	4.5020749219921366E-5	9.859952665667253E-6	3.925358581182468E-6	7.335303215041111E-4	1.5800210644155682E-4	5.112217678630853E-5	3.480212919274439E-5	3.2252466587501E-5	3.892342129273719E-5	4.4569259209143915E-5	4.6612368933017823E-5	0.003304272715696836	1.3853604523819328E-5	0.6277663533875326	4.938932041564135E-5	1.5885166730032786E-5	5.077443234643106E-5	2.0137253497992217E-5	3.917610866076469E-6	5.8837175690975974E-6	7.898442752725792E-6	1.7852262332710386E-5	1.3879885127861748E-4	7.02553453079987E-5	7.283291452423519E-5	1.3789896969116298E-5	2.1720142937389178E-5	2.5958120435342703E-5	1.3858720916169967E-5	3.2361771168019874E-5	3.4055697455480155E-5
5	file:/Users/wangtianxia1/wtx-project/JSEA/preprocessOutput/PreProcessTool/preprocess/src-net-n3-nanoxml-IXMLElement.java-src.txt	5.109656784493572E-6	2.4490694503078823E-5	4.100286668203667E-6	2.968647727718907E-5	3.214210712643155E-5	4.112601658133946E-6	4.1258868017815485E-6	2.6620906275383765E-5	4.1550252582928314E-5	3.833050849046663E-5	2.7798077258214936E-5	1.2514489919539991E-5	1.4462986134920036E-5	4.492760629822498E-5	4.100495076024442E-6	3.797795587189647E-5	3.6385088462628924E-5	1.351415003664852E-5	6.218936212159141E-6	1.5030934892973939E-5	3.575981831972335E-5	2.1222302001125728E-5	6.174060819587362E-6	8.299851463778009E-6	5.143173888677337E-6	0.9188200019258892	2.789258037517324E-5	3.129596074520036E-5	6.187447816032878E-6	9.267025430245322E-6	3.63051732286338E-5	2.3708074734236805E-5	1.0205212170151104E-6	0.001870444716123445	4.122116048388403E-6	2.0888691454681022E-5	1.2471548625502886E-5	2.3154712691508645E-5	6.663955924911767E-5	4.718915921365609E-5	6.1770587731499544E-6	4.640332297093672E-5	1.1473562809674026E-5	2.064765035288869E-6	3.753426833496402E-5	1.2417771909043645E-5	5.14054781191279E-6	3.473024146487704E-5	8.30436252022742E-5	2.3526156412798435E-5	5.152441766398525E-6	2.0512452937223817E-6	3.8331545734471853E-4	8.256597977829445E-5	2.6714533811117422E-5	1.818628852415071E-5	1.6853930393951565E-5	2.0339921332295042E-5	2.329022465252319E-5	2.435787722972859E-5	9.288107927095432E-6	7.239374567409626E-6	0.07730662690192375	2.5809008009712258E-5	8.300992844622986E-6	2.6532815598382342E-5	1.0522974044783451E-5	2.047196628149644E-6	3.0746103123061714E-6	4.127430192475276E-6	9.328923290681478E-6	7.253107826230011E-5	3.6712810674855956E-5	3.805975175417413E-5	7.206083386729826E-6	1.1350132747840786E-5	1.3564740972233836E-5	7.242048202317884E-6	1.6911048871597522E-5	1.7796231270403704E-5
6	file:/Users/wangtianxia1/wtx-project/JSEA/preprocessOutput/PreProcessTool/preprocess/src-net-n3-nanoxml-IXMLEntityResolver.java-src.txt	3.2596219789507E-5	1.5623438021173267E-4	2.6157108211720872E-5	1.8938002666638352E-4	2.0504531567962892E-4	2.623566967590593E-5	2.6320420077065285E-5	1.6982371782418628E-4	2.6506304094882523E-4	2.4452321008927564E-4	1.7733328758680545E-4	0.5259620128821699	9.226425467501748E-5	0.022198365764138684	2.6158437715329114E-5	2.4227415831790152E-4	2.3211272118858295E-4	8.621130996504475E-5	3.967268647938256E-5	0.40546340016997306	2.2812391257274428E-4	1.3538420478011632E-4	3.9386411251690314E-5	5.294754500039938E-5	3.281003667403774E-5	6.681515627672985E-5	1.7793615476577424E-4	1.9964746322495734E-4	3.947181140611627E-5	5.911747314143055E-5	2.3160291502317862E-4	1.5124178539123418E-4	6.510248201137581E-6	9.763174378124958E-4	2.6296365172487738E-5	1.3325599085995437E-4	7.956020477659293E-5	1.4771170274014954E-4	4.25116169554117E-4	3.0103552357535224E-4	3.940553620613766E-5	2.960224097857966E-4	7.319371748173402E-5	1.3171830857253112E-5	2.394437262396443E-4	7.92171450089422E-5	3.2793284046804336E-5	2.2155589541108161E-4	5.297632254725029E-4	1.5008126721174732E-4	3.286915958422986E-5	1.3085583877037936E-5	0.03531293444145462	5.267161646075255E-4	1.7042099937593076E-4	1.1601645333354016E-4	1.0751689254462265E-4	1.2975520161369957E-4	1.485761791329167E-4	1.553870941382129E-4	5.9251965482114435E-5	4.618240607744447E-5	1.504405130264855E-4	1.6464434562156365E-4	5.2954826252830906E-5	1.6926175775718944E-4	6.712959192170773E-5	1.3059756077162287E-5	1.961397364518873E-5	2.6330265885579565E-5	5.951234041889627E-5	4.6270015156060854E-4	2.3420337144362046E-4	2.427959617714506E-4	4.597003043495823E-5	7.240631558884005E-5	8.653404656463403E-5	4.619946209407771E-5	1.0788127053123026E-4	1.135281468758122E-4
7	file:/Users/wangtianxia1/wtx-project/JSEA/preprocessOutput/PreProcessTool/preprocess/src-net-n3-nanoxml-IXMLParser.java-src.txt	1.9411010094467123E-5	9.303738749390195E-5	1.5576526812573133E-5	1.1277558051363299E-4	1.2210424147899858E-4	1.562331007100555E-5	1.5673778834041192E-5	1.0112982187052167E-4	1.578447254544548E-4	1.4561328062042198E-4	1.0560176172761608E-4	4.754113640127278E-5	5.494325386257732E-5	1.706749114777431E-4	1.5577318530389704E-5	1.4427397296698738E-4	1.382228492488012E-4	5.133873249091955E-5	2.3625037587144438E-5	5.710082716753601E-5	1.3584751846483509E-4	8.062113283651989E-5	2.345456102972722E-5	3.1530200039050264E-5	1.953833779475861E-5	3.9788346051357185E-5	1.0596076841526742E-4	1.1888982676579914E-4	2.3505416720059907E-5	3.520438490469061E-5	1.3791926028398294E-4	9.006430321958751E-5	3.8768450564457094E-6	5.813958723791408E-4	1.56594541669911E-5	7.935378397968259E-5	4.737800726615098E-5	8.79621432017389E-5	2.5315617307233065E-4	1.7926629605054384E-4	2.346594991734152E-5	1.762809927545739E-4	4.358677165831573E-5	7.843809600739618E-6	1.425884540326587E-4	4.7173715582763275E-5	1.9528361625177093E-5	1.3193627206114296E-4	3.15473370339541E-4	8.9373216024744E-5	1.957354541742051E-5	7.792449626657193E-6	0.0014561722099346562	3.136588492205132E-4	1.0148550232380796E-4	6.908765989811368E-5	6.402618156296867E-5	7.726906814955038E-5	8.847693786488673E-5	9.25328296454091E-5	3.528447493351916E-5	2.7501567861087637E-5	0.6851319250851778	9.804551188742131E-5	0.30666953342286196	1.007951753193693E-4	3.99755921037565E-5	7.777069202566866E-6	1.1680097964670427E-5	1.5679642001294727E-5	3.543952789852111E-5	2.7553738963147055E-4	1.3946782898775846E-4	1.4458470630261883E-4	2.7375098418718546E-5	4.3117874768122116E-5	5.153092175191165E-5	2.7511724698695715E-5	6.424316822037607E-5	6.760587636367347E-5
8	file:/Users/wangtianxia1/wtx-project/JSEA/preprocessOutput/PreProcessTool/preprocess/src-net-n3-nanoxml-IXMLReader.java-src.txt	0.6277259059859519	8.525067768678055E-5	1.4272858498581594E-5	1.0333689416996419E-4	1.1188479830430758E-4	1.431572625952362E-5	1.4361971068913652E-5	9.26658204946958E-5	1.4463400334793446E-4	1.3342626214541935E-4	9.676348395732053E-5	4.3562208756923885E-5	5.03448103205665E-5	1.563903744455696E-4	1.4273583954037915E-5	1.3219904706380636E-4	1.2665436861100977E-4	4.7041967259862015E-5	2.1647753864667954E-5	0.33482998557692667	1.24477839749678E-4	7.387359421114185E-5	2.1491545243155667E-5	2.889129836223067E-5	1.790308802453834E-5	3.645828366726939E-5	9.709244378992943E-5	1.0893941215312646E-4	2.1538144596188606E-5	3.2257974471476344E-5	1.2637618834728857E-4	8.252642396435279E-5	3.5523747737467827E-6	5.327362844089682E-4	1.4348845296505891E-5	7.271231537667298E-5	4.341273261948931E-5	8.060020300141576E-5	2.3196841502479468E-4	1.6426270810441208E-4	2.150198094447285E-5	1.6152725802420965E-4	3.9938802261552366E-5	7.187326537441269E-6	1.3065459665224637E-4	4.322553900922465E-5	1.789394680464329E-5	1.2089394282935025E-4	2.890700108635502E-4	8.189317690864708E-5	1.7935348965784827E-5	7.140265106392497E-6	0.0013342987273124252	2.8740735502979484E-4	9.29917324801821E-5	6.330540855410457E-5	5.866754769202532E-5	7.080207862034985E-5	8.107191222590111E-5	8.478834851272652E-5	3.2331361412119266E-5	2.5199840201449925E-5	0.029972952039198843	8.983965003421674E-5	2.8895271442313014E-5	9.23591819911893E-5	3.6629858270675604E-5	7.126171937913359E-6	1.0702538987365746E-5	1.4367343521808328E-5	3.2473437309775224E-5	2.52476448735934E-4	1.277951504978547E-4	1.3248377375439823E-4	2.508395554519449E-5	3.950914942272078E-5	4.721807135290495E-5	2.5209146968466574E-5	5.886637377787368E-5	6.194764202713261E-5
9	file:/Users/wangtianxia1/wtx-project/JSEA/preprocessOutput/PreProcessTool/preprocess/src-net-n3-nanoxml-IXMLValidator.java-src.txt	1.3950175377267976E-5	6.686348963121285E-5	1.119443448571744E-5	8.104880265282115E-5	8.775306254803482E-5	1.1228056366118104E-5	1.1264326920406347E-5	7.267930643999682E-5	1.1343879539241504E-4	1.0464838213098603E-4	7.589317037492123E-5	0.6986620491274999	3.9486251537171796E-5	1.2265950798165124E-4	1.1195003472201747E-5	1.0368585743193106E-4	9.933707616359797E-5	3.6895778138774605E-5	1.6978684572893695E-5	4.103684194163841E-5	9.762998926528164E-5	5.794025847753521E-5	1.685616761668641E-5	2.2659914042828057E-5	1.404168240038558E-5	2.8594823385624433E-5	7.615117890873658E-5	8.544294840321841E-5	1.6892716245305955E-5	2.5300452736834318E-5	9.91188948695176E-5	6.472681323795777E-5	2.7861851693811453E-6	4.1783371106589377E-4	1.125403216415218E-5	5.702944864687628E-5	3.404931052901122E-5	6.321604688539028E-5	1.8193659139890145E-4	1.2883390699235946E-4	1.6864352506540064E-5	1.266884491140501E-4	3.132465058764526E-5	5.637136811721382E-6	1.0247451991671883E-4	3.390249154341974E-5	1.4034512793313188E-5	9.481908076491638E-5	2.2672229944122448E-4	6.423014729826002E-5	1.4066985180012189E-5	5.600225767817181E-6	0.001046512139720259	2.2541825149559956E-4	7.293492449786513E-5	4.9651459006682235E-5	4.601390948711131E-5	5.553121896688654E-5	6.358601608324468E-5	6.650087735909525E-5	2.5358011305022748E-5	1.9764643516483688E-5	0.17823793784009415	7.046269509557366E-5	0.11255332868073002	7.243880488674153E-5	2.872939213073143E-5	5.5891722671290345E-6	8.39417496760084E-6	1.126854062237523E-5	2.5469443736617803E-5	1.9802137496436933E-4	1.0023180990568951E-4	0.0047926869086338175	1.967375330045021E-5	3.098766689538903E-5	3.703389943609089E-5	1.9771942964849414E-5	4.6169852012030363E-5	4.858654069094343E-5
